,id,client_name,date,date_register,value
7544,4913,Daniel Taylor,2021-12-29,2020-05-06,76.13276822942075
7545,2465,Abigail Nichols,2022-03-21,2021-08-18,53.43093657635771
7546,9699,Stacey Joyce,2022-03-01,2019-12-28,80.31692110779328
7547,3171,Andrew Rodriguez,2022-02-11,2020-01-03,9.421120334421362
7548,2904,William Espinoza,2022-01-21,2019-06-05,64.37329928296938
7549,1923,Julian Wilkerson,2022-01-28,2021-06-15,46.523226751053805
7550,6573,Diana Pierce,2022-02-02,2021-12-11,2.0303490092273613
7551,6439,Tammy Fry DDS,2022-03-14,2020-02-23,58.255144502419796
7552,8875,Edward Diaz,2022-01-31,2019-06-02,20.12061654078211
7553,5678,Christopher Warner,2022-02-21,2019-04-01,38.53980520057746
7554,4914,Margaret Butler,2022-01-26,2022-01-07,55.76624198210762
7555,7172,Steven Morrison,2022-01-04,2020-08-03,41.492436603822505
7556,5047,John Hart,2022-02-18,2021-04-15,50.25416552396753
7557,6923,Jennifer Miller,2021-12-30,2020-05-30,74.03372682719564
7558,8196,Todd Kennedy,2022-01-13,2021-04-18,20.362534539286102
7559,8774,Matthew Santiago,2022-03-05,2019-11-25,3.3002026894470404
7560,5267,Elizabeth Brown,2021-12-27,2019-06-24,36.17907824265485
7561,4056,Pamela Taylor,2022-01-25,2021-07-30,28.395585881315345
7562,8031,Heather Randall DDS,2022-03-07,2019-06-24,78.93280138758034
7563,2158,Ryan Davis,2022-01-21,2021-04-17,92.64810328227662
7564,1837,Patrick Burns,2022-01-29,2020-11-29,27.459336326592165
7565,5435,Taylor Savage,2022-02-16,2019-05-17,4.328674725503278
7566,1444,Samuel Rivers,2022-01-21,2019-06-08,22.204346244926477
7567,9508,Michael Adams,2022-03-08,2020-07-18,56.12601911479873
7568,2739,Linda Roberts,2022-02-09,2019-12-31,19.66265452336524
7569,4845,Billy Guzman,2022-01-14,2021-02-26,43.0719075892392
7570,4293,Karen Brown,2021-12-28,2021-02-16,15.802195040686417
7571,9752,Gabriela Reed,2022-01-03,2021-10-30,56.15258508053071
7572,3820,Ryan Smith,2022-01-23,2021-11-10,32.82600341715525
7573,1974,David Brown,2022-03-08,2021-09-18,83.1702755246198
7574,8754,Bryan Johnson,2022-02-18,2020-11-09,3.2731633565911022
7575,9184,Ian Hanson,2021-12-31,2020-03-02,89.66201019850062
7576,9844,Jonathan Green,2022-03-11,2020-12-11,15.301095000538133
7577,3086,Erica Mueller,2022-03-22,2020-08-26,64.02095327992852
7578,3648,Kristy Schneider,2022-01-09,2021-04-28,68.94160286509154
7579,3222,Edward Young,2022-02-28,2019-05-30,4.934673631458675
7580,9073,Michael Palmer,2022-02-04,2020-05-30,82.29481975852394
7581,3986,Jordan Fox,2022-03-11,2021-08-18,13.730051998864933
7582,2260,Timothy Wood,2022-01-19,2020-12-26,81.04464887340316
7583,9484,Javier Thomas,2022-01-06,2021-06-23,51.578067839218846
7584,8240,Andrew Glover,2022-02-09,2021-10-27,79.34373940325162
7585,9893,Alan Andrews,2022-01-15,2021-12-19,99.06358417464313
7586,5472,James Carson,2022-01-21,2019-10-30,71.40859092159127
7587,1992,Adam Cannon,2022-02-02,2020-01-13,68.96922634337469
7588,9156,Hunter Mahoney,2022-03-10,2020-04-06,54.02220427029666
7589,6163,Nancy Mays,2022-02-07,2019-11-07,22.877958966660582
7590,9545,Mark Davenport,2022-03-16,2019-12-07,36.03330560766992
7591,2954,Lisa Meyer,2022-03-02,2021-09-15,88.00139850926725
7592,8763,Nicole Zimmerman,2022-02-01,2019-12-01,80.78456193043098
7593,1923,Shannon Burke,2022-01-28,2021-01-23,26.403740808665987
7594,2933,James Wolf MD,2022-01-16,2021-03-10,9.785218788456218
7595,9507,Andrea Marshall,2022-01-02,2019-08-18,32.3275841341474
7596,8212,Tammy Hobbs,2022-01-13,2022-01-26,41.61313090029558
7597,3523,Austin Lewis,2022-01-04,2021-07-28,93.72518805264608
7598,4574,Michelle Bennett,2022-01-28,2019-10-06,80.4162692193611
7599,1426,Shannon Thomas,2022-01-31,2022-01-20,43.38572593250368
7600,9979,Nancy Lopez,2022-02-02,2019-06-16,71.75397031283556
7601,1226,Jose Anderson,2022-01-03,2019-05-05,18.455829096773545
7602,5883,Jonathan Reynolds,2021-12-31,2020-03-17,44.02959866816657
7603,3653,Jennifer Garcia,2022-02-25,2019-04-02,31.619358047103276
7604,4904,Lindsay Collins,2022-02-28,2021-06-29,82.77450969842887
7605,4848,John King,2022-03-16,2021-05-11,46.42465965402185
7606,7591,Andrew Figueroa,2022-01-09,2019-08-24,87.8428793765183
7607,6560,Daniel Moore,2022-03-19,2020-04-14,71.36759184742927
7608,4609,James Carey,2022-01-27,2019-12-12,17.227031150802297
7609,3219,Chelsea Perez,2022-03-18,2022-01-30,80.11549535224533
7610,6571,Jamie Pearson,2021-12-27,2021-08-09,82.1687544728752
7611,3944,Steven Miller,2022-02-06,2020-06-07,60.55382122299925
7612,6479,Frank Zavala,2022-02-25,2020-01-20,35.364835617893476
7613,4743,Ashley Ruiz,2022-01-12,2021-04-04,64.42829292508104
7614,3898,Miranda Martinez,2022-03-04,2020-09-05,14.062412844983696
7615,8599,Scott Myers,2022-01-28,2019-09-25,25.474297371613964
7616,8617,Christopher Riley,2021-12-28,2021-01-30,98.11417816052955
7617,9665,Tonya Garcia,2021-12-29,2021-11-26,64.01476503340214
7618,1782,Monica Perkins,2022-01-12,2020-07-02,6.025697402197572
7619,6509,Brian Perry,2022-03-25,2020-05-05,47.25586362707129
7620,6089,Miranda Palmer,2022-03-17,2021-04-15,9.493703714838897
7621,3459,Sarah Brewer,2022-02-23,2021-02-04,38.98593170451201
7622,6732,Tara Newton,2022-01-28,2020-08-26,33.51685221746881
7623,9835,Debra Davies,2022-02-27,2020-01-22,54.95292522429971
7624,5575,Brian Miller,2022-02-16,2019-10-08,31.120168397861203
7625,2905,Mary Thomas,2022-01-23,2019-06-20,65.73376447000503
7626,9289,Michelle Russell PhD,2022-02-10,2020-11-04,86.95452137042047
7627,7105,John Jones,2022-01-26,2021-02-23,4.581471413948979
7628,9370,Joshua Mitchell,2022-01-22,2021-07-27,29.022193857737722
7629,4475,Mrs. Jessica Cain,2022-02-15,2020-03-10,48.99990987458192
7630,2610,Christopher Black,2022-01-25,2019-06-07,31.310293592074203
7631,5471,Erica Hill,2022-03-02,2020-02-10,38.839184448391194
7632,7153,Crystal Ortega,2022-02-21,2020-09-01,11.308396619026851
7633,8780,Alan Coleman,2022-01-19,2021-01-06,10.041135850363025
7634,1943,Kendra Barker DDS,2022-02-06,2020-01-22,48.96405446978945
7635,3312,Claudia Mckay,2022-03-23,2019-06-28,44.68272985548876
7636,6450,Elizabeth Garcia,2022-03-19,2019-03-31,72.97011357875466
7637,6619,Bradley Ballard,2022-01-19,2021-06-01,76.76138975269707
7638,6182,Marilyn White,2022-01-10,2020-04-10,50.49573150389153
7639,3185,Jocelyn Jackson,2022-01-07,2021-04-12,55.65201178099346
7640,6174,Lucas Johnson,2022-01-24,2021-02-26,14.739762776013144
7641,8740,Sarah Thomas,2022-02-13,2020-05-20,40.46497450105453
7642,9133,Derrick Schmidt,2022-01-11,2020-03-02,74.41531967417887
7643,1033,Regina Scott,2022-01-14,2021-07-12,73.31521188204474
7644,8170,Melissa Parker,2022-02-12,2020-03-04,55.45138217953032
7645,2333,William Mcguire,2022-03-01,2019-09-23,9.432335334263541
7646,3647,Sandra Moore,2022-03-13,2019-05-20,11.38420930772719
7647,6435,Amanda Pena,2022-02-21,2021-02-13,59.105754440776515
7648,3204,Clayton Kramer,2022-01-15,2022-01-24,23.81590478688347
7649,4209,Sheri Valenzuela,2022-02-06,2020-10-17,82.42311848936352
7650,4488,Charles Williams,2022-02-17,2021-03-01,50.72881481362849
7651,3967,Jonathan Alexander,2022-01-15,2019-08-07,64.56874728193222
7652,6456,Kimberly Hartman,2022-01-31,2021-08-06,31.134349366814305
7653,8181,Ryan Anderson,2022-01-11,2019-11-06,69.55320343367872
7654,8458,Victor Wilson,2022-01-04,2020-02-10,83.6326047086958
7655,1290,Julie Charles,2022-03-20,2020-02-03,37.70231242042974
7656,3303,Gregg May,2022-01-17,2022-01-25,97.07996973338516
7657,9273,Tyler Miller,2022-03-04,2020-11-26,95.6915441678471
7658,8894,Daniel Chase,2022-03-23,2019-09-15,23.738415865910266
7659,2886,Anthony Craig,2022-01-27,2020-02-07,40.55568633401604
7660,1642,Danielle Stephenson,2022-01-28,2020-01-12,26.327440427822502
7661,2742,Juan Wilson,2022-02-25,2021-07-09,61.93341751439551
7662,5448,Julia Cooper,2022-03-08,2019-09-28,28.717564749721546
7663,6499,Adam Kirk,2022-01-14,2021-07-01,27.52727344755642
7664,5308,Curtis Knight,2022-01-08,2021-09-13,12.336767344413635
7665,4073,Carrie Cabrera,2022-02-19,2020-03-08,82.5492996022398
7666,1868,Joseph Clark,2022-03-12,2020-02-24,3.671166959050942
7667,2059,Dennis Lewis,2022-03-18,2019-10-14,17.990783268639365
7668,7140,Diana Thompson,2022-01-13,2022-01-04,65.21790887233614
7669,5930,Roberta Carson MD,2022-03-03,2021-08-13,0.4640370073657363
7670,9741,Vanessa Donovan,2022-01-07,2021-04-12,14.060456844959358
7671,5938,Brian Padilla,2022-02-09,2021-03-02,3.68833420764636
7672,9112,Holly Johnson,2022-01-15,2019-11-11,82.64689294365009
7673,4910,Angela Sharp,2022-01-30,2021-08-15,97.23851605566179
7674,2355,Andrew Palmer,2022-01-30,2021-01-12,38.35434838481435
7675,7714,Kristy Luna,2022-01-07,2020-08-19,80.9837971705488
7676,2995,Catherine Mitchell,2022-03-23,2019-08-03,62.51391711297188
7677,9698,Maria Pearson,2022-03-10,2021-04-25,64.93670401452896
7678,5640,Jesse Moore,2022-01-23,2021-04-20,28.07584630643629
7679,3530,Hayden Brooks,2022-02-24,2020-05-16,75.68327906793174
7680,5154,Elizabeth Brooks,2022-02-21,2021-12-07,31.66026347437626
7681,4717,Rachel Hicks,2022-01-08,2019-05-19,36.165957177430876
7682,2252,Mark Young,2022-03-20,2020-12-31,85.27044539998036
7683,2078,Larry Chambers,2022-02-24,2020-04-17,57.19989485431375
7684,1737,Leah Ray,2022-01-13,2021-10-01,57.34092086600157
7685,9467,Jason Williamson,2022-03-19,2019-06-07,35.857053445227926
7686,8246,Tammy Moon,2022-02-25,2020-10-27,87.54862370453867
7687,6565,Brandy Miller,2022-02-27,2019-10-17,82.84489995330227
7688,2138,Kimberly Sanchez,2022-03-08,2020-09-21,63.55694734250057
7689,5844,Ashley Tucker,2022-03-10,2021-02-25,95.41575614229968
7690,5738,Andrew Howard,2022-03-21,2020-11-18,45.361266345699825
7691,8446,Cassidy Wilson,2022-01-09,2021-03-23,64.38505466197606
7692,9451,Mark White,2022-01-25,2020-06-15,32.284098951142816
7693,7982,Kelsey Hernandez,2022-01-27,2021-02-20,63.84790812403285
7694,3066,William Brooks,2021-12-26,2020-04-19,78.37510300585119
7695,4768,Brian Jefferson,2022-01-05,2019-07-26,42.08438758566032
7696,1130,Ana Mora,2022-01-19,2020-10-02,1.141385036304099
7697,9314,Michael Chandler,2022-03-06,2019-07-05,1.6058374068096182
7698,9944,Eric Grant,2022-02-07,2020-11-15,87.3345017118137
7699,5238,Mrs. Maria Roy MD,2022-03-12,2020-06-06,65.03107359471568
7700,7585,Kelly Anderson,2022-03-14,2021-04-30,7.258439707416708
7701,4832,Casey Cunningham,2022-03-12,2020-08-01,12.249812252558778
7702,3181,Donna Dixon,2022-02-04,2021-11-10,53.318696633452454
7703,8515,Deanna Guerrero,2022-02-08,2019-11-17,49.58689097944655
7704,5950,Vincent Garcia,2022-01-02,2022-02-19,43.59506133959439
7705,3015,Jessica Perry,2022-02-18,2019-04-16,3.5344758872983384
7706,6222,Mike Cooke,2021-12-29,2020-07-27,6.358515505833173
7707,9516,Vincent Jones,2022-01-17,2020-05-30,31.218096890790836
7708,2231,Allison Rivera,2022-02-07,2019-08-24,37.11548400705673
7709,2251,Brittany Romero,2022-01-13,2021-11-04,96.828881598619
7710,7668,Matthew Martin,2022-02-11,2019-10-21,85.3079316636416
7711,5659,Ronald Smith,2022-03-12,2020-03-13,73.85992537862572
7712,1620,Michele Jordan,2022-01-21,2021-12-15,6.463127981098394
7713,2967,Janice Turner,2022-02-09,2019-07-08,49.368936821236396
7714,8836,Brian Hernandez,2022-01-13,2021-01-30,99.52194753950852
7715,9849,Marcus Garcia,2022-02-16,2021-11-01,27.442309096995878
7716,9898,Jennifer Hendricks,2022-02-09,2021-06-13,19.340061287573118
7717,4008,Raymond Beasley,2022-03-16,2022-01-15,48.01738887389456
7718,2103,Lindsay Stevenson,2022-01-05,2020-09-20,22.24057153236113
7719,8819,Rebecca Reyes,2022-01-13,2019-06-28,49.304150700901985
7720,7758,Diana Butler,2022-02-09,2022-02-08,54.636143411842895
7721,8346,Peter Livingston,2021-12-27,2020-07-23,74.55542305247769
7722,2333,Joseph Allen,2022-02-22,2021-08-21,25.25636182088492
7723,5754,Tammy Crane,2022-03-25,2020-12-01,8.212662923936154
7724,6656,John Simmons,2022-02-06,2020-07-23,47.23478923237743
7725,6411,Shirley Malone,2022-03-06,2021-11-30,22.523265242181555
7726,5263,Bradley Holt,2022-02-21,2021-10-02,37.54601830975939
7727,3315,Jason Robinson,2022-01-03,2020-06-05,73.53439781981008
7728,7807,Alyssa Malone,2022-03-08,2020-09-26,97.7514463806739
7729,8193,Debra Williamson,2022-02-13,2021-03-10,43.02464093890583
7730,6138,Anthony Preston,2022-03-08,2021-01-30,62.85865013814266
7731,3051,Sean Garza,2022-03-13,2021-09-18,54.15231422197672
7732,7322,Karl Bolton,2022-03-17,2020-10-17,19.545156522552688
7733,9710,Jonathon Mcdaniel,2022-01-17,2020-01-22,37.130769245425114
7734,8827,Trevor Jones,2022-01-20,2019-07-12,54.424054895495644
7735,4679,Nicole Chen,2022-01-04,2020-01-04,72.69930710965326
7736,1468,Ashley Everett,2022-02-07,2021-11-06,96.75525400309404
7737,1079,Michael Pacheco,2022-03-13,2019-07-03,96.50950142204815
7738,9004,Eric Edwards,2022-01-14,2021-03-23,36.27888619090571
7739,7419,Terry Thomas,2022-03-09,2021-12-30,29.384971095430224
7740,7075,Gregory Goodman,2022-02-02,2019-03-31,47.727156600586326
7741,6291,David Ferrell,2022-02-22,2021-02-21,7.785684310897234
7742,9726,Sarah Martin,2022-01-14,2021-04-05,3.5168996354817628
7743,9951,Steven Leach,2022-03-05,2019-12-14,26.773964022046027
7744,9677,Jason Pennington,2022-02-19,2020-08-14,39.93482120247018
7745,4120,Diana Jacobson,2022-03-09,2019-05-23,90.13573788531333
7746,4922,Adrian Thompson DDS,2022-03-10,2019-10-06,12.129286227086578
7747,5640,Jordan Snyder,2022-02-23,2021-08-22,40.515595475905485
7748,1627,Judith Simpson,2022-01-09,2022-01-31,91.00357592798186
7749,3289,Wendy Coleman,2022-02-18,2020-06-24,79.96871099034516
7750,7138,Blake Russell,2022-02-05,2021-11-06,93.21961657477395
7751,4362,Emma Bryant,2022-01-30,2022-01-28,33.07806271630014
7752,5913,Katelyn Kim,2022-03-01,2020-08-28,42.201906573964735
7753,9593,Jessica Smith,2022-01-24,2021-11-30,27.79424239675943
7754,3523,Michael Greer,2022-02-16,2021-09-11,86.4327303164225
7755,7424,Mariah Terry,2022-03-02,2022-03-21,30.42989894599807
7756,7197,Sandra Gonzales,2022-01-03,2021-02-08,33.501791923362944
7757,2534,Anthony Jones,2022-02-07,2020-08-22,78.69811863663183
7758,7501,Kathleen Smith,2022-03-16,2019-08-27,64.79133699338323
7759,9027,Sandra Mullen,2022-03-15,2021-08-01,80.6195369714467
7760,6859,Christopher Lucas,2022-02-26,2020-10-02,10.150500021005914
7761,6465,Brian Cook,2021-12-29,2019-04-19,86.56005571632453
7762,5521,Jeremy Bauer,2022-03-10,2021-04-17,74.03548450810345
7763,1677,Rachael Brown,2022-02-11,2020-02-26,88.8653822486626
7764,1914,Michael Daugherty,2022-02-14,2019-04-24,52.78851609426788
7765,7898,Michelle Mendoza,2022-02-11,2022-01-04,89.80060072746998
7766,9641,Ellen Henderson,2022-03-04,2019-04-21,6.22633561691609
7767,2969,Carolyn Wheeler,2022-01-10,2020-04-18,9.666373636904735
7768,5988,Jonathon Baker,2022-01-14,2019-05-29,94.02408756016077
7769,2851,Melissa Martin,2022-03-06,2019-06-29,86.47023974581626
7770,9245,Courtney Galvan,2022-01-10,2020-05-03,54.90611468264765
7771,1637,Mary Stewart,2022-02-06,2022-03-11,98.73602398452395
7772,7679,Tammy Lewis,2022-02-13,2021-06-04,71.11579462049279
7773,8855,Larry Villa,2022-02-10,2022-01-01,27.973703620034897
7774,7817,Jessica Brown,2022-01-18,2020-02-16,77.45653499726092
7775,3128,Donna Strickland,2022-02-28,2021-08-26,89.99900566646276
7776,8508,Tyler Conley,2022-02-21,2021-01-17,18.036515972872934
7777,5466,Patricia Jones,2022-03-03,2021-10-08,14.368493344449352
7778,5185,Tanya Smith,2022-03-03,2022-01-13,46.465588483022344
7779,5080,Robert Wilkins,2022-02-13,2019-04-30,26.013810210852174
7780,3566,Melissa Thompson,2022-03-24,2020-04-01,18.42016259310617
7781,9346,Nicole Foster,2022-01-16,2021-03-03,71.00344315993723
7782,6779,Amanda Dunn,2022-01-22,2020-04-09,54.01437756475783
7783,5321,Christina Kline,2022-02-15,2020-09-23,66.82246522956362
7784,4538,Terri Lopez MD,2022-01-01,2022-03-16,90.88229281929576
7785,3143,Tiffany Johnson,2022-03-07,2021-05-25,4.363137519522997
7786,5161,Nicholas Conway,2021-12-30,2021-05-03,24.281564268109747
7787,2179,Matthew Ward,2022-01-26,2020-01-16,88.55256576380422
7788,4715,Kevin Gibson,2022-02-14,2019-09-24,35.66505919300413
7789,6721,Barry Romero,2022-01-23,2019-09-10,56.82514439450157
7790,8188,Sarah Stokes,2022-01-17,2019-09-22,68.28016492206727
7791,7923,Karen Ferguson,2022-02-07,2020-11-12,19.754709465104504
7792,5253,Rebecca Carey,2022-02-18,2019-11-23,31.175066450363374
7793,5962,Adrian Thomas,2022-01-02,2019-12-04,6.921937376060239
7794,2637,Gabriel Hill,2022-02-28,2020-02-10,45.48099472995324
7795,3697,Kayla Baird,2022-03-15,2022-01-13,57.224017020702625
7796,8297,David Mccann,2022-02-09,2020-03-30,87.88007380373945
7797,9459,Paul Lee,2022-02-22,2019-10-20,32.07780232734977
7798,9682,Samantha Hall,2022-02-10,2019-11-23,99.9904121331379
7799,1307,Erica Cook,2022-01-29,2019-10-30,71.90622384041424
7800,2237,Mr. Ray Torres,2022-01-16,2020-09-22,77.60790162340243
7801,3672,Curtis Phillips,2022-02-20,2021-03-27,44.82395271485192
7802,6072,Eduardo Richardson,2022-03-02,2019-06-29,3.690428771707621
7803,5089,Rachel Sullivan,2022-01-12,2019-03-26,6.557341492764568
7804,4006,Briana Perez,2022-03-23,2021-10-04,50.966936780773544
7805,2092,Heather Callahan,2022-03-24,2020-06-14,79.90302357181471
7806,3689,Anita Velazquez,2022-01-11,2022-03-13,47.84228911756643
7807,5400,Charles Costa,2022-01-04,2020-09-27,30.811838504526957
7808,7092,Jessica Sanders,2022-01-18,2019-11-05,86.4396371504893
7809,3873,Karen Ruiz,2022-02-20,2019-06-20,64.58546487263371
7810,6015,Andrew Browning,2022-02-11,2021-02-08,90.67271947875147
7811,1172,Nicole Nguyen,2022-01-07,2020-12-22,95.77902697337004
7812,8427,Connie Lawrence,2022-01-14,2019-12-29,82.31917573898593
7813,4996,Robert Thompson,2022-03-15,2021-07-05,24.747360152512943
7814,7570,Dawn Weaver,2022-01-02,2019-06-11,10.518023460957071
7815,4264,Kelly Cooper,2022-02-16,2020-07-24,22.68958341408488
7816,6400,Elizabeth Frost,2022-01-05,2022-01-03,84.24157993803996
7817,1975,Julie Rodriguez,2022-01-01,2020-08-26,83.64734941580917
7818,1805,Elizabeth Ramirez,2022-01-06,2021-02-18,54.3306698508716
7819,7030,Amy Tran,2021-12-31,2021-03-22,61.66231771808805
7820,2543,Mario Harrison,2022-01-04,2021-11-30,16.408543014517562
7821,6290,Joshua Wright,2022-03-12,2021-03-13,71.2750942656078
7822,9142,Makayla Thompson,2022-02-08,2020-09-11,75.021117062187
7823,4358,Jeffrey Mason,2022-03-15,2020-12-30,90.7372158137633
7824,6441,Brian Williams,2022-03-15,2020-08-13,55.72431385134637
7825,4772,Denise Vang,2021-12-27,2020-11-22,84.92916378411157
7826,6206,Jaime Hart,2022-01-18,2020-03-01,37.36229832742397
7827,9649,Shelly Martin,2021-12-28,2021-12-14,28.268285826066663
7828,1862,Benjamin Anderson,2022-02-19,2020-08-16,1.9205014201802872
7829,9806,Katherine Richardson,2022-01-01,2021-11-18,27.05278066967365
7830,5372,James White,2022-02-15,2020-05-04,89.25851729869369
7831,3619,Alison Oliver,2022-02-04,2021-01-26,20.786652742172183
7832,2345,Christina Griffith,2022-02-04,2021-08-17,27.71560444121164
7833,7319,Lisa Harrell,2022-01-05,2020-01-13,13.709683716673515
7834,4470,Erin Baker,2022-03-18,2020-06-13,57.01170010088759
7835,2567,Craig Mays,2021-12-29,2021-08-18,14.397048426420046
7836,5790,Melissa Hoffman,2022-02-05,2021-11-01,23.245561189841922
7837,4694,Jonathon Vance,2022-03-08,2020-11-30,14.769395221717685
7838,6899,Andrew Cook,2022-03-04,2021-12-20,77.47369580123464
7839,2958,James Crawford,2022-03-12,2020-08-10,48.18882581903365
7840,2957,Lauren Garcia,2022-01-23,2019-05-26,18.79281061017125
7841,7971,Kelsey Shaffer,2022-02-13,2019-07-11,72.72611752329973
7842,5704,Judy Berry,2022-02-01,2020-10-21,72.23538894303526
7843,9952,Sabrina Wright,2022-01-17,2022-02-28,15.1077697299682
7844,3535,Bobby Hernandez,2022-01-03,2019-07-13,19.43006560829239
7845,5685,James Blackburn,2022-01-25,2019-10-31,62.44754590451277
7846,9996,Emily Walls,2022-03-19,2020-10-03,4.03418036431632
7847,3059,David King DDS,2022-03-07,2019-09-01,82.44736450507834
7848,6665,Brent Cherry,2022-02-01,2020-09-28,47.48425018095291
7849,8485,Trevor Avery,2022-02-24,2020-07-31,63.255139227735356
7850,9976,Steven Burch,2022-01-25,2019-09-19,42.79429597618951
7851,5502,Benjamin Wilson,2022-02-13,2020-02-06,60.7083771388508
7852,2189,Noah Ayala,2022-03-23,2021-02-15,39.35004527244905
7853,3924,Lori Clark,2022-01-15,2019-09-12,28.056209334261318
7854,2374,Shawn Morrison,2022-03-06,2021-01-25,96.41960344165093
7855,6238,Shawn Smith,2022-01-23,2019-05-09,17.685168419285212
7856,2748,Matthew Rice,2022-01-20,2020-05-03,87.89261064106765
7857,6642,Shawna Burke,2022-01-16,2020-07-29,50.10193316800271
7858,5379,Victor Schneider,2022-02-11,2019-11-23,53.843150423289096
7859,5124,Amanda Lucas,2022-02-27,2021-06-13,93.1603245907479
7860,7835,Brenda Smith,2022-02-01,2021-08-20,78.58392728999218
7861,2506,Terry Anderson,2022-03-02,2020-06-18,93.7227748846414
7862,1958,Sylvia Anderson,2022-01-16,2020-07-25,5.7144772548531675
7863,7737,Tonya Horton,2022-02-19,2021-01-22,19.77193463795681
7864,4136,Rachel Thomas,2022-02-08,2020-08-02,86.34454592683483
7865,8107,Johnny Santiago,2022-02-16,2021-12-12,68.49942575771536
7866,9554,David Wallace,2022-02-13,2020-04-26,53.787120107405116
7867,6407,Nicole Bernard,2022-02-11,2020-07-02,76.09900808335915
7868,3808,Erika Morris,2022-01-22,2019-12-28,5.54742937712609
7869,2927,Olivia Gallagher,2022-03-18,2021-11-25,76.68098143516653
7870,5202,Dwayne Taylor,2022-03-09,2019-07-24,94.90929817233554
7871,3990,Michael Cook,2022-02-02,2020-06-25,38.741482732866274
7872,4260,Lori Bailey,2022-01-10,2021-12-12,49.36168477817367
7873,3132,Keith Reynolds,2022-01-21,2019-11-05,40.0216907772462
7874,2677,Stephen Rodriguez,2022-02-16,2019-09-09,97.33813492420107
7875,8106,David Crosby,2022-02-28,2020-11-04,44.509320299364454
7876,4705,Ruth Blair,2022-03-25,2021-06-30,75.83959380352017
7877,7245,Danielle Cook,2022-01-12,2020-10-19,3.422262456298697
7878,1177,Kimberly Hebert,2021-12-26,2021-01-11,22.9306026008812
7879,2902,Kristin Patton,2022-01-30,2020-09-16,77.65650112372391
7880,4642,Bobby Garner,2022-01-08,2020-05-21,1.2653888020808357
7881,8865,Kathleen Lawrence,2022-03-18,2020-07-29,65.97131421753294
7882,4456,Jennifer Bennett,2022-03-22,2020-08-27,21.231650713339622
7883,7602,Randy Williams,2022-03-03,2019-10-03,82.50532695237162
7884,9194,Jennifer Wilkins,2022-03-06,2021-01-15,84.17724611229343
7885,4932,Heather Pham,2022-01-28,2019-06-30,96.81756726346853
7886,5188,James Hughes,2022-03-07,2020-02-16,20.464538893780027
7887,5596,Heather Yates,2022-03-24,2022-03-18,31.030047998744138
7888,4275,Sandra Weaver,2022-02-14,2019-09-12,27.90305576728348
7889,4900,Douglas Perez,2022-02-16,2020-09-02,54.85968589331206
7890,3754,Kathryn Rios,2022-02-07,2019-12-08,50.0005655664203
7891,4283,James Schmitt,2022-03-23,2020-03-19,65.8824132401158
7892,2970,Stacy Rios,2022-01-25,2021-05-08,69.47776708249785
7893,1112,Natalie Wright,2022-02-15,2021-06-15,29.47272364139286
7894,3406,Abigail Delgado,2022-03-15,2020-09-24,84.24648373488458
7895,2922,Jason Torres,2022-01-20,2021-09-21,42.41753011225333
7896,6754,Anna Lin,2022-03-08,2020-07-18,38.15213439428366
7897,6904,Jodi Jones,2022-01-08,2020-05-21,17.82500286996327
7898,8960,Anthony Walker,2022-01-30,2019-11-05,68.1958458528681
7899,2142,Jason Hart,2022-01-20,2020-05-14,3.5455621737398246
7900,9589,Ryan Daniel,2022-01-10,2020-02-21,24.382873011774553
7901,2346,Janice Blackwell,2022-02-13,2019-05-11,75.99700112707325
7902,5224,Stephanie Schultz,2022-01-16,2020-02-25,11.51642258995036
7903,6197,Jennifer Pittman,2022-01-21,2022-02-05,29.192824708595953
7904,3132,Robert Reeves,2022-03-13,2021-02-09,14.979970439774949
7905,4699,Sean Schaefer,2022-01-11,2020-02-01,62.13162401968366
7906,7815,Michelle Lewis MD,2022-02-16,2019-09-30,43.1491770108553
7907,1160,Regina Caldwell,2022-03-06,2019-12-21,72.7961519477732
7908,8882,Scott Brown,2022-02-07,2021-03-03,12.427728022204965
7909,9987,Mrs. Patty Montoya,2022-01-15,2021-08-04,83.11759544966132
7910,4981,Michael Potter,2022-02-11,2021-11-17,84.79336313090144
7911,3878,James Vazquez,2022-02-24,2019-07-22,92.65791253201424
7912,5337,Ian Bean,2022-01-11,2021-08-08,39.82842382489119
7913,2337,Anna Nelson,2022-02-16,2019-04-30,60.31949315846064
7914,1679,Michael Williams,2022-01-02,2020-08-07,9.696599726822763
7915,5149,Jonathan Hernandez,2022-01-03,2021-02-21,7.637485430954727
7916,1978,Megan Nolan,2022-03-15,2021-01-08,42.798442322191434
7917,1582,Jimmy Harris,2022-03-14,2020-10-14,59.79038808093665
7918,4210,Sarah Collins,2022-03-01,2020-02-29,21.854636447083564
7919,4790,Ashley Finley,2022-01-05,2020-06-13,67.74330953621838
7920,3269,Patricia Tyler,2022-02-23,2021-11-05,48.52107177073687
7921,6486,Robert Meza,2022-01-14,2019-10-26,5.368147186198103
7922,7221,Timothy White,2022-03-15,2021-09-22,56.688713026209435
7923,5822,Joel Curry,2022-03-13,2020-10-03,57.184647704443535
7924,5522,Caitlyn Campbell,2022-01-19,2021-06-16,36.0442254734985
7925,7824,Tammy Hood,2022-03-03,2021-04-19,11.464334906978312
7926,4017,Stephen Stanley,2022-02-27,2021-09-29,22.28477481483464
